count,name,avg
1,3 frische Blätter,
1,Mais à 285 g,
1,Maracuja-Nektar,
1,Mehl oder gemahlene Mandeln,
1056,Bohnen,3.5
1,Harzer Käse mit Kümmel und/oder Edelschimmel,
1,ca. 600 g Hähnchenfleisch,
1,Kokosraspel oder gemahlene Mandeln,
1,Hähnchenbrüste à 150 g,
10,Thunfischsteak,3.33
1,Nüsse oder Körner,
2,Rinderhackfleisch oder Tatar,
19,Butter und Semmelbrösel für die Form,3.625
1,Balsamico bianco oder Weißweinessig,
1,asiatische Pilze nach Wahl,
1,Nudeln z. B. Spaghetti,
1,Olivenöl  bzw. Abrunden,
1,Waldpilze nach Wahl,
2,Dillsamen,
1,Konfitüre oder Pflaumenmus,
1,Lauch in Ringen,
34,Hafermilch,3.33
1,Pottasche und,
6,Dinkel - Vollkornmehl,
1,Senfkörner und / oder Kardamomkapsel,
1,Butter oder milchfreie Margarine,
1,Flammkuchenteig für 2 Böden,
7,Nussmus,
1,blauer Sirup,
1,Gewürzmischung für Brot oder nur Kümmel und/oder Korianderkörner,
2,Baharat,
1,Chili - Zucker,
1,Matcha Tee in Pulverform,
1,Mozzarella di Buffalo,
1,Zitronenpulver,
1,Brotgewürzmischung und andere Gewürze nach Geschmack,
1,anderen Langkornreis,
1,Trockenfrüchte z. B. Rosinen,
11,Butter /Margarine,4.06
1,Hanföl oder 1 großer Schuss neutrales Öl,
1,Sojasauce oder Teriyakimarinade,
2,Sahne je 250 g,
1,Maracujakonfitüre ,
80,Kartoffelpüreepulver,3.4
6,Zitronenöl,
1,Weißwein oder Rotwein,
1,Gemüsebrühe oder weniger,
1,Zucker und eine halbe Tasse entsteinte und geschnittene Datteln,
1,Apfel oder Apfelmus,
1,Erbsen - Wasser,
1,anderer weißer Essig,
1,Schinken oder Putenbrust,
1,Hähnchenbrust oder Putenbrust in mundgerechte Stücke genschnitten,
1,Koriander -2,
1,Öl oder Flüssigkeit von den Tomaten,
1,Dinkelmehl oder anderes Mehl,
4,Butter für das Waffeleisen,
1,Queller /Salicorne,
2,Pastamehl,
1,Lammfleisch oder Schweinefleisch,
1,Tortellini mit Spinat-Ricotta Füllung,
1,Puderzucker für den Teig,
256,Apfelmus,3.67
1,8-Kräutermischung,
1,Wraps,
1,Wild-Jus,
2,Olivenöl oder neutrales Öl,
1,Sonnenblumenkerne - zusammen 150 g,
1,Thunfisch - Filet,
2,Fleischfond,
1,Gouda oder Räucherkäse,
1,Bergkäse oder Gruyere oder Appenzeller,
1,Metaxa 7*,
2,Hefe oder Trockenhefe,
55,Entenbrust,3.67
1,Koriandergrün oder Petersilie ,
1,Mohn und Minze,
2,Salat oder Eisbergsalat,
1,Feta-Käse oder Gouda,
1,2 TL Thymian,
1,Butterschmalz oder Speck,
3,Gelierzucker 1 ,
142,Hüttenkäse,3.585
2,Mandelstifte oder Pinienkerne,
1,Vanille - Konzentrat,
1,Naturjoghurt oder Fruchtjoghurt,
1,Strudelteigblätter,
1,Korn oder Schnaps,
2,Radieschensprossen,
1,Semmelbrösel oder Röstzwiebeln,
1,zerlassene Butter,
48,Ente,3.645
23,Minutensteak,3.5
1,Schokostreusel und Cocktailkirschen,
1,Öl und/oder Butter,
4,Rollfondant,
4,Apfelschorle,
1,Sauerteig für Brot,
1,Kräutern,
1,Sahne oder Cremfine,
1,dunkles Weizenmehl,
1,Hühnerfond oder 600 g Wasser und 10 g Hühnerbrühe,
1,Äpfel mit roter Schale,
2,Butter / Öl,
1,Fertigmischung Dillkräuter,
110,Hagelzucker,3.67
1,Schnittlauch und geröstete gehobelte Mandeln als Garnitur,
2,Nackthafer,
1,Magerquark oder,
1,Schwarzwälder Schinken od. Speck,
1,Kürbiskerne oder gemörserte Leinsamen,
1,Mehl und/oder Soßenbinder,
1,Zitronensaft und 1 TL gehäuft Baba Ghanoush,
45,Margarine für die Form,3.33
2,Fett und Sesam für die Form,
1,Zitronensaft und Puderzucker,
406,Mohn,3.7
4,Zucchini oder Auberginen,
1,Lammfond oder Rinderfond,
1,Vanille oder ausgekratzte Vanilleschote,
1,Petersilie oder Majoran bzw. Thymian,
1,King Prawns,
15,Zunge,3.8
1,auch Olivenöl,
1,Cabanossi o. Sojawürstchen,
1,Kresse zur Garnitur,
1,Pralinen -Halbschalen,
1,Vollkornmehl oder Dinkelmehl,
5,Petersilie oder Koriander,
1,1/2 Becher Sahne,
1,Zucker für den Zuckersirup,
1,Sahne -Ersatz,
1,Nudelteig à 500 g,
1,Vanillearoma oder Vanillemark,
1,Spargel - Kochwassser,
628,Dinkelmehl,3.6
106,Schweinebraten,3.535
35,Weichweizengrieß,3.33
1,Holz vom schwarzen Johannisbeerstrauch,
1,Weizenmehl oder helles Dinkelmehl,
2,Spitzkohl oder Weißkohl,
17,Zitronenschalenaroma,3.33
1,Schokostreusel oder Haselnusskrokant etc.,
2,Blätterteig oder Strudelteig,
1,Radieschen oder Paprikaschoten,
1,auch anderen Schnaps,
1,Balsamico oder Himbeeressig,
1,Hähnchengewürz *,
1,Fett oder Backpapier für die Form,
1,Schafskäse / Fetakäse oder bulgarischen Käse,
1,Schnitzel aus der Hühnerbrust,
1,Flüssigsüßstoff oder Puderzucker,
2,Sahne oder Crème fraiche,
1,Wiener Würstchen oder andere Brühwürstchen,
1,Sahne oder Joghurt,
15,Crème fraîche oder saure Sahne,3.7
1,Götterspeise Waldmeister,
1,Blüten vom weißen Yasmin,
1,Ahornsirup und frische Früchte ,
1,Sellerie aus dem Glas,
3,Sahne oder Kaffeesahne,
1,Frischkäse bis 1% Fett,
9,Petersilie und Schnittlauch,
1,Butter und Grieß für die Förmchen,
2,Vanillepuddingpulver ohne Kochen,
4,Edamer,
1,Kürbisfleisch vom Hokkaido,
1,Schafskäse ,
1,Nudeln mit geringer Kochzeit,
2,Johannisbeerrispe,
1,Kaninchenfilet,
35,Aromat,3.4450000000000003
1,Süßstoff mit Vanille-,
1,Sahne-Schmelzkäse Kräuter,
12,Malz,4.0
1,Schokoglasur mit Lebkuchengewürz,
1,Nudeln Schleifchennudeln,
2,Peccorino,
1,Aprikosenlikör oder auch Orangenlikör,
2,Salatöl,
29,Miracel Whip Balance,3.5
522,Tortenguss,3.6
5,Leinmehl,
1,Pilze aus der Dose,
1,Tomatenketchup und/oder Marmelade,
3,Kreuzkümmel +,
1,Pumpernickel oder anderes Schwarzbrot,
1,Paprika - Kräuter Mischung,
1,Butterschmalz oder Frittierfett ,
1,Rotwein oder Brühe,
1,Lammlachse à 250 g,
1,Flesichbrühe,
1,Kochschinken oder gebratenes Geflügel,
1,Naturjoghurt á 125 g,
1,andere Gewürze nach Geschmack,
1,Rosinen und Mandelstifte,
1,Hähnchenbrustfilets,
1,Bauchspeck in dünnen Streifen,
1,Vanilleextrakt oder Mark von 2 Vanilleschoten,
1,Kekse mit Schokostücken,
1,Schlagsahne und 4 TL San-apart,
1,Zucker - Rosen,
1,Zimt - Butter,
2,Butter oder Butterschmalz oder Öl,
1,Chilipulver oder frisches Chilimark,
1,Hotdog Sauce,
1,Mascarpone oder Schlagsahne,
1,Gelatine oder 9 g Gelatinepulver,
1,Chilipaste oder Chilipulver,
1,Schmand oder Sahne,
1,Fertigmischung für  Vanillesauce,
2,Schoko-,
131,Pizzagewürz,3.64
2,Gewürzmischung für Christstollen,
1,Artischockenböden oder -herzen,
1,Frischhefe oder 1 TL Trockenhefe,
2,Hühnerbrüste mit Haut,
1,Biskuit - Brösel,
1,Café de Paris,
3,Tomatensauce mit Basilikum,
1,eine andere helle Konfitüre/Marmelade,
1,Rum mit Vanille,
1,Äpfel ohne Kerngehäuse,
1,Sauermilch oder Dickmilch,
1,Limonensaftkonzentrat,
1,Rehrücken oder Rehkeule,
1,Dashi - Granulat,
1,Naturjoghurt oder griechischer Joghurt,
1,Aprikosensaft von der Dose,
1,Nussmischung,
2,Brühe bei Bedarf,
5,Puderzucker oder Schokoglasur,
179,Kürbiskernöl,3.6
123,Gelierzucker 2,3.5
28,Grappa,3.4
5,Lupinenmehl,
1,Sahnesteif oder 3 EL San Apart,
1,Wasser und Milch ,
1,Himbeerbalsamico,
1,Kirschwasser oder Zwetschgenwasser,
1,Roastbeef - Aufschnitt,
3,Sahne-Schmelzkäse - Ecke,
5,Kokosmilch aus der Dose,
1,Zimt und Kardamom nach Belieben,
1,Muskat und Kräuter,
1,Hefe - Pulver,
1,Zucchini aus dem Gartren oder 4 kleine gekaufte,
1,Fleischbrühe aus Würfeln oder selbst gekochte,
2,Tamarillo,
1,-milch,
1,Milch / Sojamilch,
1,Erdbeeren und/oder Bananen,
1,Rapsöl für die Popover Backform,
1,Tabasco auf jedes Kotelett / Schnitzel,
141,Nektarine,3.5
1,Champignons und Käse,
1,Mais oder ein frischer Maiskolben,
1,Kuvertüre zum 'Kleben',
75,Butterschmalz ,3.5
1,Puderzucker o. ä. ,
111,Gelatinepulver,3.55
2,Wasser oder Eiweiß,
1,Dr. Oetker Paradiescreme mit Pfirsichgeschmack oder s,
1,Süßgras,
2,Kräuter der Provence oder italienische,
355,Mandeln,3.33
11,Marzipan - Decke,3.65
1,Kürbiskerne und Kürbiskerne für die Garnitur,
34,Kichererbsenmehl,3.33
1,Rum mit Zitronensaft,
1,Trockenhefe mit Backpulver,
5,Pflaumenwein,
1,Chilipulver oder nach Gusto,
3,Nudelteig,
1,Kalbsleber à 80 g,
1,Mohn - Mischung,
1,Lebensmittelfarbe - Pulver,
2,Mandelstifte oder Mandelblättchen,
1,Babymaiskolben,
1,Vanillezucker oder 1 g Vanillepulver,
1,-Schulter,
1,Salami oder Speck,
1,Petersilie oder  Kräuter nach Geschmack,
1,Kidneybohnen je 225 g Abtropfgewicht,
1,Petersilie frisch,
1,Fertigmischung für Sauce,
37,Hühnerfond,3.5
1,Lammleber,
1,Weißbrot in Würfel geschnitten,
1,Schmand oder stichfeste saure Sahne,
1,Schweinerollbraten vom Spanferkel,
1,Austernpilze oder  Champignons,
2,1 EL getrocknet,
1,Vollmilchkuvertüre oder weiße,
1,Putenkeulenfleisch,
77,Tintenfisch,3.5
1,Olivenöl oder Chiliöl nach Geschmack,
1,Stevia oder Honig,
3,Rübenkraut oder Apfelkraut,
3,Rotwein oder Wasser,
1,Crème fraîche oder Crème double,
1,Sardinen in Öl,
1,Hähnchen oder Hühnerschenkel,
1,Saft aus dem Kompottglas,
13,Zuckercouleur,4.0
1,Grand-Marnier,
1,Seitan - Mehl,
2,6,
418,Meerrettich,3.5
8,Sojaöl,
1,Kokosraspel bei Bedarf,
1,Spinat -Pulver,
6,Spekulatius - Gewürz,
1,5,
1,Mungobohnen oder Bambussprossen,
1,Dill -Spitzen,
1,Sonnenblumenöl oder neutrales Pflanzenöl,
1,Apfel oder anderes Obst,
1,Zucker oder flüssiger Honig,
2,Rucola oder Feldsalat oder gemischt,
1,Birnengeist oder Birnenwasser,
1,Trockenhefe oder 30 g frische Hefe,
2,Harissa oder Chili,
1,echte Bourbonvanille,
44,Zucker oder Süßstoff,3.5
1,Letscho oder Tomatensoße vom Vortag,
1,Senf nach Wahl,
2,Lauch / Porree,
2,andere Konfitüre,
29,Schwarzwälder Schinken,3.33
1,Geflügelfond oder Gemüsebrühe,
4,Gulasch vom Lamm,
1,Fertigmischung für Dressing,
1,Toastbrot oder Vollkorntoast oder 1 1/2 Baguette,
1,4 Wiener,
1,Brühe - Pulver,
1,Saft der Tomaten,
1,Brötchen oder 8 Toastscheiben,
1,Honig oder andere Süße,
1,Malz - Granulat,
4,Kokosjoghurt,
2,Rohrzucker oder Zucker,
10,Pastis,3.29
1,Wasser  der Pilze,
1,Butter oder Margarine für die Füllung,
1,Creme ,
1,gleiche Menge frisch und blanchiert,
1,Currypulver oder Gewürze nach Wahl,
2,Löffelbiskuits oder Eierplätzchen,
9,Strudelteig,
1,Mehl und eine Handvoll für die Arbeitsplatte,
18,Fertigmischung für Salatsauce,3.25
5,Bacon in Streifen,
1,Crème fraîche mit 30%,
2,Crème fraîche natur,
3,Geflügelfleisch - Wurst,
1,Gurkenessig,
8,Geflügelbrühe oder Gemüsebrühe,
6,Soft-Aprikosen,
17,Holunderblütensirup,3.33
8,Hirsemehl,
1,Lachs - Seite mit Haut,
7,Natron oder Backpulver,
1,Hähnchenteile,
2,Sherry oder Madeira,
1,Gewürzmischung für Pizza oder Pasta,
2,Crème legere,
27,Fleur de Sel,3.71
1,normaler Haushaltszucker,
2,Kürbiskerne oder Sonnenblumenkerne,
1,Sherry - Essig oder Balsamico-Essig,
1,Erdnusscreme bzw. Erdnussmus,
1,Salbei oder 1/2 TL Salbeipulver,
1,Natron oder etwas Backpulver,
1,Schlagsahne bis 250 g,
1,Fleischwurst oder ca. 600 g Hähnchenfleisch,
1,Agavendicksaft oder Zucker,
1,8 TL San Apart,
1,Blätterteig -Pasteten für Ragout fin,
1,Hähnchenschenkel mit Knochen,
1,Fruchtwein,
30,Balsamessig,3.75
1,Perlhuhn - Keulen,
1,Halbfettmargarine oder Butter,
4,Zimt -Zucker,
2,Zucker - Dekor,
1,Crème fraîche oder Crème leicht,
1,Rosinen und/oder Früchte,
1,Erbsen oder 1 Pck. TK-Erbsen,
2,Kuvertüre für die Glasur,
1,Creme nach Belieben,
1,Leinöl für die Pfanne,
7,Hering,
902,Buttermilch,3.6
5,Schlagsahne oder Cremefine ,
1,Schweinebraten mit dicker Schwarte,
1,Puderzucker und Mini - M&M;'s,
1,Spaghetti oder Capellini,
1,Wildschweinrücken mit Knochen,
14,Niere,3.5
1,Mandelstifte oder,
1,Gemüsebrühe vom Sud des Kohls,
1,Low carb-Brot,
1,Butter . vegane oder Rapsöl,
1,ca. 500 g essfertige,
1,Butter in Flöckchen geschnitten,
4,Semmelbrösel oder Grieß,
1,Öl oder Ghee ,
1,Zimt und Zucker oder Schokostreusel oder Krokant,
3,Olivenöl und Butter,
1,instant,
2,Körner ,
1,Balsamico oder Zitronensaft,
2,Wildfleisch für Gulasch,
1,Kokossirup oder Kokoslikör,
2,Weizen oder Dinkel,
1,Sahnemeerrettich aus dem Glas,
1,Zuckerstreusel oder Dekor-Konfetti,
1,Kokosnuss geriebene,
3,Fett und Mehl für das Backblech,
1,Toastbrot bzw. Kastenbrot,
1,Piment oder Muskat,
1,Butter für das Ghee,
1,Blattspinat nach Belieben,
37,Hühnerbrühe oder Gemüsebrühe,3.57
5,Vanille - Aroma,
1,Bohnen - Schoten,
50,Erdnusscreme,3.5
1,Mohn und Sesam,
1,Salatmischung oder Spinat,
1,Körnermischung nach Wahl,
89,Sojamehl,3.67
1,Feta-Käse oder Balkankäse,
1,Zimt oder Vanille,
1,Cognac oder Noilly Prat,
1,Mozzarella oder Gratinkäsemischung aus dem Kühlregal,
6,Zahnstocher,
1,Salsa Verde,
4,Remoulade oder Mayonnaise,
1,Schafskäse light,
1,Walnusskerne oder andere Nüsse,
2,Ziegenmilch,
1,Gemüsebrühe und evtl. Milch,
9,Belegkirsche,
1,Wasser oder Olivenöl,
2,Geflügelfarce *,
1,anderer würziger Käse,
1,Blüten von der Primel,
1,Himbeerkonfitüre und/oder Johannisbeerkonfitüre,
1,Schweineschulter oder Nackenbraten,
1,Smarties oder rote Liebesperlen,
1,2 Beutel Sauerteig aus dem Reformhaus,
1,Lauch in dünne Ringe geschnitten,
2,Gemüsebrühe oder Gemüsefond,
253,Putenbrust,3.5
1,Zucker - Zimt - Gemisch,
1,Smarties oder M&M;´s,
1,Obst nach Wunsch,
1,Rindfleisch vom Filet oder Steaks à la minute,
1,Haselnüsse nach Bedarf,
1,Sekt oder Champagner,
1,Butter und Backtrennpapier,
2,Safran - Fäden,
1,Farfalle oder Fusilli,
2,anderes Fett,
1,Mett vom Schweine,
1,Tofu o. Ä.,
1,Bratensauce für Schweinebraten,
156,Brombeeren,3.585
1,Entenstopfleber oder Gänseleber,
1,Gewürzmischung Nr. 5,
1,Gummibärchen in 2 Farben,
39,Reisnudeln,3.5
1,Crème double oder Creme fraîche,
1,Ananas oder anderes Obst,
1,Ananassaft oder Milch,
1,Backpapier für die Springform,
1,Butter oder Margarine  der Kartoffeln,
1,Tabasco bzw. Meerrettich,
1,Gänseblümchen ,
1,Mineralwasser oder Cola,
1,Minzeblätter oder ein Stiel Minze,
1,Haselnüsse gemahlen,
1,Flusskrebse je 100 g,
1,Pellkartoffeln oder,
1,Rigationi,
1,dem Schaf,
12,Maiskeimöl,3.415
1,Margarin,
2,QimiQ Klassik,
1,Mayonnaise und/oder Ketchup,
1,Fett für 2 feuerfeste Schüsseln,
1,Geflügelfond oder Lammfond,
1,Räuchermehl Whisky-Eiche,
28,Panko,3.33
1,Butterschmalz oder Frittierfett,
177,Parmaschinken,3.67
4,Käse am Stück,
1,120 g Joghurt,
1,Nutella oder Zuckerguss,
1,Lammfleisch aus der Schulter,
1,Sternanis oder 1,
1,Zitronengraspulver und Chilipulver vermischt,
7,Zitronensaftkonzentrat,
1,Kakaopulver oder Kaba,
9,Mehl Type 550,
2,Götterspeise nach Wahl,
28,Korianderblätter,3.33
7,Kräuter der Saison,
1,Zwetschgenmus oder Marmelade,
1,Wein z. B.  trockener Sherry,
2,Mehl z. B. Dinkelmehl Type 630,
2,1/2 Chilischote,
1,Rindfleisch aus der Schulter,
4,Rub,
14,Aceto balsamico bianco,3.86
1,Hackfleisch oder Mett,
1,Crème fraîche oder süße Sahne,
1,Eiweiß z. B. aus dem Großhandel,
1,Weizenvollkornmehl oder Roggenvollkornmehl,
1,Oblaten ∅ 70 mm,
2,Butterschmalz oder Rapsöl,
156,Miracel Whip,3.615
1,Hackfleisch vom Kalb oder Rind,
3,Saucenbinder oder Mehl,
1,Apfel geschält und fein gewürfelt,
1,Kokosmilch oder normale Milch,
1,Marzipanmöhrchen ,
7,BBQ-Rub,
1,Kuvertüre oder Schokoglasur,
1,Kirschen aus dem Glas,
1,Kardamompulver oder frisch,
2,Fischfond oder Gemüsefond,
1,Hähnchenschenkel mit Rückenteil,
1,Mu-Err-Pilze oder Poku Pilze,
1,7 %-ige Küchencreme,
1,Vanillezucker oder Vanillemark,
5,Rinderzunge,
1,Tresterbrand,
2,normaler Essig,
1,Puderzucker aus Rohrohrzucker,
41,Kaviar,3.4
1,Dönerfleisch,
2,Karpfen - Filets,
1,Naturjoghurt oder Frischkäse natur,
4,Soja Cuisine,
1,andere Samen,
1,Speck oder geräucherter Schinken,
2,Sellerie mit Blättern,
2,Gürkchen,
2,Sambal Belacan 2,
1,Mais à 450 g,
1,Spätzle oder Reis nach Wahl,
5,Asant,
1,Chiliflocken aus dem Asiamarkt,
1,Palmfett oder Pflanzenöl,
1,Rum oder Grand Marnier,
1,Puderzucker und Beeren ,
1,Buttermilch oder Kefir,
1,Blätter von Duftrosen,
2,Vanillesauce ohne Kochen,
2,Butter oder Pflanzenmargarine,
2,Kaninchenvorderläufe,
1,Riesengarnelen mit Kopf und Schale,
1,Kirschsaft für den Guss,
2,Fischbällchen,
1,Saucenpulver für Sauce zu Schweinebraten,
1,Honig oder Zuckerrübensirup oder Zucker,
1,Marzipan - Rohmasse und braune Zuckerschrift,
1,Beeren oder Obst nach Wahl,
1,Himbeergeist 40 %,
1,Zucker + 1 EL,
19,Basilikumpesto,3.33
1,Pizzateig für 1 Blech,
1,Tortellini oder Ravioli,
10,Stockfisch,3.33
2,Petersilie oder Kerbel,
1,6 Blatt Gelatine,
26,Eisbein,3.8
34,Fenchelknolle,3.33
1,Olivenöl oder Butterschmalz ,
9,Schnittlauch in Röllchen,
1,Nüsse und Apfelscheiben,
1,Glühwein oder Kinderpunsch,
1930,Schalotte,3.57
1,Wasser mit gekörnter Brühe,
1,Räucherspeck am Stück,
14,brauner Zucker,4.05
1,Orangensaft ohne Zucker,
613,Apfelsaft,3.6
2,Gerstenmalz,
4,Baiser ,
1,Butter evtl. mehr,
1,Metall-Schaschlikspieße,
1,Joghurt vom Schaf,
1,Butter und 50 g extra,
1,Sugo oder Tomatensauce,
1,Artischockenherzen in Wasser eingelegt,
1,Schokotröpfchen bei Bedarf,
4,Kefir oder Buttermilch,
2,Balsamico rosso,
1,Milch und Sahne,
1,Nutella oder Marmelade o. ä. ,
1,Mehl und Milch,
1,Mozzarella mit Kräutern,
1,Körner für die Form,
1,Puderzucker und Rum,
1,1 kl. Dose Tomatenmark,
1,alternativ Korinthen,
1,Butter weich,
10,Speckschwarte,3.33
2,Crème fraîche à 200 g,
1,Zitronenkonzentrat,
99,Kabeljaufilet,3.4
20,Kompott,3.43
2,Dill oder Schnittlauch,
2,Petersilie bei Bedarf,
1,Vanille - Pulver Bourbone,
1,öl,
1,Glukose - Sirup,
2,Saftorange,
340,Eis,3.5
1,2 Pck. Gelatinepulver,
2,Früchte oder Fruchtstücke,
1,Zucker oder Ahornsirup,
1,Crème fraîche oder Creme légère,
1,Zimtzucker für die Äpfel,
2,Sahne oder saure Sahne,
1,Sonnenblumenkerne oder Leinsamen usw.,
1,Mehl Typ 450,
1,Blüten vom weißen Klee,
1,2 EL Sonnenblumenöl,
2,Kasseler Lachsfleisch,
1,Waldpilzfond aus dem Glas,
1,Hartkäse aus Schafsmilch,
1,Magen und Herz,
1,Cashewnüsse oder Mandeln,
1,Vanillepuddingpulver oder Vanillesauce,
1,Sherry Dry,
1,Tomatenmark oder 2 Tomaten,
1,Hähnchen oder Poularde,
1,Rote Grütze Pulver,
1,Äpfel oder kleine,
7,Karottensaft,
1,2 Kolbasz,
2,Rogen vom Fliegenfisch,
48,Waffeln,3.6
3,Ricotta oder Frischkäse,
1,Gerstenvollkornschrot,
13,Karamellsirup,3.5
11,Zanderfilet,3.75
1,Bouillon - Paste,
1,Kuvertüre für die Mikrowelle,
2,Erdnussbutter oder,
4,Gemüsebrühe oder Fischfond,
2,anderer Käse nach Wahl,
1,Chili Bohnenpaste,
1,Chiliflocken oder frische Chilischoten,
1,Kümmel oder,
33,Nuss-Nougat-Creme,3.5
2,Butter-Vanille-Aroma ODER,
1,Puderzucker oder Dextrose,
1,Stärkemehl bei Bedarf,
9,Wakame,
1,1 Eigelb ,
1,Kondensmilch /Kaffeesahne oder nur Sahne,
1,Waldpilzfond oder milde Gemüsebrühe,
1,Schnaps 40%,
1,Apfelessig ohne Zucker,
1,Entenbrust - Filets je ca. 300 g,
1,Würzmischung,
1,Rosen - Blütenblätter,
2,Butter - Hörnchen,
1,Maultaschen oder 1 große,
1,Sanapart,
1,Chorizowürstchen,
1,alles gemischt,
35,Weizenkleie,3.5
1,gem. Haselnüsse für die Form,
1,Korianderpaste,
8,Schafskäse oder Ziegenkäse,
8,Kokosblütensirup,
14,Giersch,3.33
1,1 kleiner Blumenkohl,
5,Hagebuttenkonfitüre,
1,Rapsöl und,
2,Curry Madras,
1,Öl  des Blechs,
1,Mini-Mozzarella Kugeln,
6,Joghurt - Salatcreme,
1,Hackfleisch vom Rind oder halb Rind/Kalb,
1,Fett und Hartweizengrieß,
1,Sour Cream Sauce,
1,Lamm - Karree je ca. 200 g,
2,Meerrettich aus der Tube,
1,Fertigmischung für Grießbrei,
3,Buchenpilze,
1,Joghurt oder mehr,
1,Sauerkraut à 520 g Abtropfgewicht,
1,Tomatenspalten ,
1,Eiskaffeepulver,
1,Medaillons vom Schweinefilet,
1,iglo Asia-Gemüse,
1,Fleischreste,
1,Bindobin / Fix-Einbrenn,
1,Schinken von der Pute,
1,Selleriegrün vom Staudensellerie,
1,Schweinebraten aus der Schulter oder Keule,
1,1 TK-Paket,
1,Kasseler -  Braten,
136,Blätterteig aus dem Kühlregal,3.575
5837,Kartoffel,3.6
1,Linsen aus der Dose mit Suppengrün,
100,Muschel,3.6
1,Fett und Grieß für die Förmchen,
10,Cream of Coconut,3.6
107,Remoulade,3.5
1,Orangensaftkonzentrat,
1,eine andere Nougatcreme,
1,Rosmarin -Zweige,
3,Butterschmalz oder Olivenöl,
4,Balsamico Creme,
1,Hefe oder 2 Beutel Trockenhefe,
1,Ananas ODER,
1,Maracujasirup oder Ananassirup,
1364,Walnüsse,3.6
1,Pesto Verde oder Pesto Rosso,
1,Milch für die Kruste,
113,Reisessig,3.465
1,geschälte Tomaten,
9,Blüten und Blätter ,
1,Milch und 2 lebensmittelechte Einmalhandschuhe,
1,Blätter von Roter Bete,
1,Cremefine  oder entsprechend Sahne,
1,Spitzkohl oder 1 kleinen,
1,Apfelsaft oder Truthahn- bzw. Hühnerbrühe,
1,Blumenkohl oder 1 großer,
1,Vanille oder Vanillezucker,
1,Gelee oder Konfitüre nach Wahl,
2,Mehl soviel,
1,Haselnusssirup,
1,Parmaschinken oder anderer ital. Rohschinken,
7,Reh,
3,Feigenessig,
1,Hartweizenmehl Tippo 00,
3,Apfel - Schalen,
1,Hackfleisch vom Schwein oder Rind,
15,Schupfnudeln aus dem Kühlregal,3.86
1,Sandknochen,
1,Zucchini oder 1 Salatgurke,
2,Schmelzkäse nach Wahl,
511,Kuchenglasur,3.75
386,Schweinefleisch,3.6
14,Pralinen,3.25
1,Vanillearoma oder 1 Pck. Vanillezucker,
1,Schweinefleisch ohne Knochen,
1,Zimt nach Geschmack,
532,Schweinefilet,3.75
1,Tomatenpaprika in Streifen,
1,Cashewkerne oder Erdnüsse,
8,Butter und Paniermehl,
152,Cremepulver,3.5
4,Karamellcreme,
2,Zucker oder Palmzucker,
1,Früchte der Sasion,
1,3 EL San Apart,
1,Weizen -Toastie,
1,Obst und/oder Kräuter für die 2. Fermentation,
1,Ananas je 340 g,
4,Sonnenblumenkerne oder Kürbiskerne,
1,Semmelbrösel oder eingeweichtes Brötchen,
1,Brombeeren und Zuckerblüten,
25,Schmorgurke,3.66
2,Sprossen nach Wahl,
15,Cocktailfrüchte,3.875
1,Armagnac oder Cognac,
1,Mandelstifte oder gehackte Mandeln,
3,Seitanmehl,
1,Basilikum und Rosmarin,
1,Toastbrot oder Pane Bianco,
17,Waldmeister,3.55
1,Brötchen oder 2 Scheiben Toastbrot,
1,Zartbitterkuvertüre und evtl. Backdekor,
1,Erbsen und Möhrchen aus der Dose,
3,Hanfprotein,
3,Steakgewürz,
1,Weißwein ODER,
1,Cheddarkäse oder Gloucesterkäse,
73,Öl für die Form,3.42
2,Butter für die Formen,
2,Zimt oder Lebkuchengewürz,
26,Apfelkompott,3.67
1,Blätterteig - Fertigprodukt,
1,Rinderbrühe oder Geflügelbrühe,
2,Rapsöl oder anderes Pflanzenöl,
1,Gänsekeulen,
1,Teig für Frühlingsrollen,
2,Aspik,
1,Palmzucker von der Kokospalme,
1,Bratensaft /Bratensauce,
1,Hühnerkeulen,
2,Tortellini aus dem Frischeregal,
1,Olivenöl oder anderes Öl ,
1,Mandelmehl  der Form,
1,Gewürzmischung für Pasta,
7,Spitzwegerich,
1,Hühnerbrühe oder Gemüsebrühepulver,
1,Petersilie oder Liebstöckel,
1,Rosmarin . kleine,
1,Rinderhackfleisch vom Black Angus,
1,Honig oder Zuckerrübensirup,
1,Sahnefrischkäse,
1,Fleischwurst oder Leberkäse,
1,zimmerwarme Butter,
12660,Öl,3.6
9,Krokant ,
1,Kräuter der Provence oder italienische Kräutermischung,
1,saure Sahne oder,
1,Hot Chilisauce,
1,Kondensmilch mit Zucker,
1,Vanillezucker oder paar Tropfen Vanilleöl,
2,Walnüsse zur Dekoration,
1,Krause Glucke,
31,Fruchtsaft,3.33
3,Emmer,
1,Pekannüsse ,
1,was man möchte,
1,Mohn oder Sesam zur Dekoration,
1,Maracujasaft oder Multivitamin-Nektar,
