date,download,test_server,test_server_distance,test_server_latency,test_server_location,upload
2018-01-23 11:00:01,46.81,wilhelm.tel,0.0,30.16,Norderstedt,5.4
2018-01-23 12:00:01,48.37,Vereinigte Stadtwerke GmbH,0.0,29.904,Bad Oldesloe,5.48
2018-01-23 14:00:01,46.62,wilhelm.tel,0.0,36.437,Norderstedt,5.37
2018-01-23 16:00:02,46.08,wilhelm.tel,0.0,32.543,Norderstedt,5.38
2018-01-23 17:00:01,45.14,Vereinigte Stadtwerke GmbH,0.0,32.589,Bad Oldesloe,5.49
2018-01-23 19:00:01,46.6,wilhelm.tel,0.0,30.418,Norderstedt,5.17
2018-01-23 20:00:01,45.93,wilhelm.tel,0.0,31.838,Norderstedt,5.35
2018-01-23 22:00:01,40.2,wilhelm.tel,0.0,31.867,Norderstedt,5.15
2018-01-23 23:00:02,44.24,wilhelm.tel,0.0,32.576,Norderstedt,5.22
2018-01-24 01:00:02,46.47,wilhelm.tel,0.0,32.089,Norderstedt,5.32
2018-01-24 02:00:02,46.7,wilhelm.tel,0.0,30.901,Norderstedt,5.37
2018-01-24 03:00:02,46.08,wilhelm.tel,0.0,31.294,Norderstedt,5.32
2018-01-24 06:00:01,47.9,wilhelm.tel,0.0,30.069,Norderstedt,5.36
2018-01-24 09:00:01,44.95,Vereinigte Stadtwerke GmbH,0.0,31.265,Bad Oldesloe,5.39
2018-01-24 10:00:01,45.64,wilhelm.tel,0.0,32.189,Norderstedt,5.18
2018-01-24 16:00:01,45.2,wilhelm.tel,0.0,31.544,Norderstedt,5.42
2018-01-24 18:00:01,47.19,wilhelm.tel,0.0,29.909,Norderstedt,5.45
2018-01-24 19:00:01,46.75,wilhelm.tel,0.0,32.076,Norderstedt,5.32
2018-01-24 20:00:01,46.74,wilhelm.tel,0.0,31.468,Norderstedt,5.4
2018-01-24 21:00:02,45.67,wilhelm.tel,0.0,33.445,Norderstedt,5.34
2018-01-24 23:00:01,46.07,wilhelm.tel,0.0,32.548,Norderstedt,5.4
2018-01-25 00:00:01,43.4,LWLcom GmbH,0.0,33.775,Hamburg,5.5
2018-01-25 01:00:01,47.01,wilhelm.tel,0.0,30.377,Norderstedt,5.34
2018-01-25 03:00:01,46.73,wilhelm.tel,0.0,30.295,Norderstedt,5.37
2018-01-25 06:00:02,46.01,wilhelm.tel,0.0,29.35,Norderstedt,5.35
2018-01-25 08:00:02,46.19,wilhelm.tel,0.0,30.344,Norderstedt,5.43
2018-01-25 09:00:01,45.79,wilhelm.tel,0.0,31.268,Norderstedt,5.39
2018-01-25 10:00:01,46.39,wilhelm.tel,0.0,32.101,Norderstedt,5.38
2018-01-25 11:00:01,46.2,wilhelm.tel,0.0,31.868,Norderstedt,5.37
2018-01-25 12:00:01,46.76,wilhelm.tel,0.0,30.224,Norderstedt,5.43
2018-01-25 14:00:01,46.07,wilhelm.tel,0.0,33.363,Norderstedt,5.35
2018-01-25 15:00:01,45.98,wilhelm.tel,0.0,29.954,Norderstedt,5.29
2018-01-25 16:00:01,47.02,wilhelm.tel,0.0,30.485,Norderstedt,5.38
2018-01-25 18:00:02,47.66,Vereinigte Stadtwerke GmbH,0.0,32.908,Bad Oldesloe,5.43
2018-01-25 23:00:01,45.31,wilhelm.tel,0.0,30.773,Norderstedt,5.41
2018-01-26 00:00:01,46.53,wilhelm.tel,0.0,31.403,Norderstedt,5.35
2018-01-26 02:00:02,44.53,Vereinigte Stadtwerke GmbH,0.0,30.06,Bad Oldesloe,5.45
2018-01-26 03:00:01,46.71,wilhelm.tel,0.0,30.511,Norderstedt,5.38
2018-01-26 05:00:01,46.34,wilhelm.tel,0.0,30.164,Norderstedt,5.37
2018-01-26 06:00:01,46.53,wilhelm.tel,0.0,32.598,Norderstedt,5.27
2018-01-26 07:00:01,46.47,wilhelm.tel,0.0,33.87,Norderstedt,5.4
2018-01-26 08:00:01,47.05,wilhelm.tel,0.0,31.92,Norderstedt,5.36
2018-01-26 13:00:01,46.4,wilhelm.tel,0.0,30.45,Norderstedt,5.33
2018-01-26 16:00:02,46.63,wilhelm.tel,0.0,30.94,Norderstedt,5.32
2018-01-26 17:00:01,45.95,wilhelm.tel,0.0,31.239,Norderstedt,5.38
2018-01-26 20:00:02,45.0,wilhelm.tel,0.0,32.322,Norderstedt,5.2
2018-01-26 21:00:01,46.04,wilhelm.tel,0.0,29.985,Norderstedt,5.39
2018-01-26 23:00:01,46.17,wilhelm.tel,0.0,31.527,Norderstedt,5.35
2018-01-27 00:00:01,47.58,wilhelm.tel,0.0,32.827,Norderstedt,5.29
2018-01-27 01:00:01,46.32,wilhelm.tel,0.0,30.612,Norderstedt,5.19
2018-01-27 04:00:01,46.49,wilhelm.tel,0.0,29.319,Norderstedt,5.22
2018-01-27 05:00:01,46.21,wilhelm.tel,0.0,33.37,Norderstedt,5.4
2018-01-27 06:00:01,46.63,wilhelm.tel,0.0,31.523,Norderstedt,5.39
2018-01-27 08:00:01,46.32,wilhelm.tel,0.0,30.034,Norderstedt,5.28
2018-01-27 12:00:01,46.81,wilhelm.tel,0.0,30.94,Norderstedt,5.42
2018-01-27 13:00:02,45.99,wilhelm.tel,0.0,31.595,Norderstedt,5.36
2018-01-27 15:00:02,46.1,wilhelm.tel,0.0,31.605,Norderstedt,5.37
2018-01-27 16:00:01,46.45,wilhelm.tel,0.0,34.005,Norderstedt,5.39
2018-01-27 17:00:01,46.45,wilhelm.tel,0.0,36.209,Norderstedt,5.28
2018-01-27 18:00:01,46.8,wilhelm.tel,0.0,31.714,Norderstedt,5.27
2018-01-27 19:00:02,45.78,wilhelm.tel,0.0,31.308,Norderstedt,5.33
2018-01-27 20:00:01,46.42,wilhelm.tel,0.0,30.826,Norderstedt,5.27
2018-01-27 21:00:01,46.15,wilhelm.tel,0.0,32.265,Norderstedt,5.42
2018-01-27 22:00:02,44.88,wilhelm.tel,0.0,30.089,Norderstedt,5.43
2018-01-28 01:00:01,41.89,wilhelm.tel,0.0,30.512,Norderstedt,0.74
2018-01-28 02:00:01,46.92,wilhelm.tel,0.0,32.771,Norderstedt,5.44
2018-01-28 03:00:01,46.61,wilhelm.tel,0.0,31.965,Norderstedt,5.27
2018-01-28 04:00:02,45.92,wilhelm.tel,0.0,29.868,Norderstedt,5.29
2018-01-28 05:00:01,47.98,Vereinigte Stadtwerke GmbH,0.0,29.568,Bad Oldesloe,5.4
2018-01-28 06:00:02,45.6,wilhelm.tel,0.0,29.379,Norderstedt,5.39
2018-01-28 07:00:01,46.24,wilhelm.tel,0.0,31.946,Norderstedt,5.36
2018-01-28 08:00:02,46.51,wilhelm.tel,0.0,30.464,Norderstedt,5.29
2018-01-28 09:00:01,46.73,wilhelm.tel,0.0,30.381,Norderstedt,5.36
2018-01-28 10:00:02,45.12,wilhelm.tel,0.0,32.629,Norderstedt,4.92
2018-01-28 11:00:01,47.21,wilhelm.tel,0.0,29.971,Norderstedt,5.38
2018-01-28 13:00:01,46.64,wilhelm.tel,0.0,30.936,Norderstedt,5.34
2018-01-28 14:00:01,46.89,wilhelm.tel,0.0,31.386,Norderstedt,5.27
2018-01-28 15:00:01,45.67,wilhelm.tel,0.0,29.286,Norderstedt,5.43
2018-01-28 16:00:01,45.59,wilhelm.tel,0.0,30.509,Norderstedt,5.42
2018-01-28 18:00:01,46.11,wilhelm.tel,0.0,31.678,Norderstedt,5.32
2018-01-28 20:00:01,45.11,wilhelm.tel,0.0,31.115,Norderstedt,5.27
2018-01-28 21:00:01,46.1,wilhelm.tel,0.0,31.623,Norderstedt,5.31
2018-01-28 23:00:01,45.69,wilhelm.tel,0.0,32.776,Norderstedt,5.28
2018-01-29 00:00:01,46.04,wilhelm.tel,0.0,30.528,Norderstedt,5.45
2018-01-29 02:00:01,45.7,wilhelm.tel,0.0,31.773,Norderstedt,5.37
2018-01-29 04:00:02,46.6,wilhelm.tel,0.0,34.155,Norderstedt,5.35
2018-01-29 06:00:01,46.41,wilhelm.tel,0.0,30.148,Norderstedt,5.38
2018-01-29 07:00:01,46.64,wilhelm.tel,0.0,29.425,Norderstedt,5.38
2018-01-29 08:00:01,46.93,wilhelm.tel,0.0,31.299,Norderstedt,5.38
2018-01-29 11:00:01,46.89,wilhelm.tel,0.0,29.966,Norderstedt,5.38
2018-01-29 12:00:02,45.98,wilhelm.tel,0.0,31.899,Norderstedt,5.31
2018-01-29 13:00:01,45.79,Stadtwerke Neumünster GmbH,0.0,29.468,Neumunster,5.45
2018-01-29 15:00:01,46.48,wilhelm.tel,0.0,31.541,Norderstedt,5.34
2018-01-29 16:00:01,48.72,Vereinigte Stadtwerke GmbH,0.0,30.874,Bad Oldesloe,5.45
2018-01-29 18:00:01,47.08,Vereinigte Stadtwerke GmbH,0.0,31.315,Bad Oldesloe,5.46
2018-01-29 20:00:01,45.43,wilhelm.tel,0.0,31.793,Norderstedt,5.15
2018-01-29 21:00:01,44.87,wilhelm.tel,0.0,34.525,Norderstedt,5.41
2018-01-29 22:00:01,45.54,wilhelm.tel,0.0,31.308,Norderstedt,5.34
2018-01-29 23:00:02,46.52,Stadtwerke Neumünster GmbH,0.0,32.682,Neumunster,5.46
2018-01-30 01:00:01,46.37,Vereinigte Stadtwerke GmbH,0.0,33.245,Bad Oldesloe,5.5
2018-01-30 02:00:01,47.45,Stadtwerke Neumünster GmbH,0.0,29.792,Neumunster,5.46
2018-01-30 03:00:01,46.1,wilhelm.tel,0.0,29.356,Norderstedt,5.37
2018-01-30 04:00:01,46.49,wilhelm.tel,0.0,29.864,Norderstedt,5.38
2018-01-30 05:00:01,46.01,wilhelm.tel,0.0,30.396,Norderstedt,5.35
2018-01-30 06:00:02,46.54,wilhelm.tel,0.0,31.275,Norderstedt,5.25
2018-01-30 08:00:01,46.3,wilhelm.tel,0.0,29.26,Norderstedt,5.33
2018-01-30 10:00:01,45.14,Stadtwerke Neumünster GmbH,0.0,29.752,Neumunster,5.42
2018-01-30 12:00:01,45.82,wilhelm.tel,0.0,32.951,Norderstedt,5.38
2018-01-30 13:00:01,46.47,wilhelm.tel,0.0,33.501,Norderstedt,5.37
2018-01-30 14:00:01,46.65,wilhelm.tel,0.0,32.144,Norderstedt,5.39
2018-01-30 17:00:01,46.15,wilhelm.tel,0.0,30.66,Norderstedt,5.39
2018-01-30 18:00:02,46.54,wilhelm.tel,0.0,32.551,Norderstedt,5.39
2018-01-30 19:00:01,46.51,wilhelm.tel,0.0,29.488,Norderstedt,5.35
2018-01-30 20:00:01,45.58,wilhelm.tel,0.0,28.983,Norderstedt,5.4
2018-01-30 21:00:01,42.1,wilhelm.tel,0.0,31.204,Norderstedt,5.3
2018-01-30 22:00:01,36.84,Vereinigte Stadtwerke GmbH,0.0,36.574,Bad Oldesloe,5.45
2018-01-31 02:00:01,46.92,wilhelm.tel,0.0,30.032,Norderstedt,5.22
2018-01-31 03:00:01,46.88,wilhelm.tel,0.0,30.301,Norderstedt,5.43
2018-01-31 04:00:02,46.62,wilhelm.tel,0.0,29.552,Norderstedt,5.35
2018-01-31 05:00:01,47.02,wilhelm.tel,0.0,29.307,Norderstedt,5.31
2018-01-31 06:00:01,47.26,wilhelm.tel,0.0,30.935,Norderstedt,5.32
2018-01-31 07:00:01,46.96,wilhelm.tel,0.0,29.831,Norderstedt,5.29
2018-01-31 08:00:01,46.14,wilhelm.tel,0.0,30.63,Norderstedt,5.29
2018-01-31 09:00:01,46.26,wilhelm.tel,0.0,30.334,Norderstedt,5.25
2018-01-31 11:00:02,45.9,wilhelm.tel,0.0,29.953,Norderstedt,5.34
2018-01-31 13:00:02,45.46,wilhelm.tel,0.0,31.219,Norderstedt,5.38
2018-01-31 14:00:01,46.38,wilhelm.tel,0.0,29.881,Norderstedt,5.41
2018-01-31 15:00:01,46.41,wilhelm.tel,0.0,29.531,Norderstedt,5.28
2018-01-31 16:00:01,46.03,wilhelm.tel,0.0,31.096,Norderstedt,5.32
2018-01-31 17:00:01,45.83,wilhelm.tel,0.0,31.433,Norderstedt,5.39
2018-01-31 18:00:01,46.71,wilhelm.tel,0.0,30.482,Norderstedt,5.29
2018-01-31 19:00:01,46.4,wilhelm.tel,0.0,30.883,Norderstedt,5.36
2018-01-31 20:00:01,45.29,wilhelm.tel,0.0,30.264,Norderstedt,5.36
2018-01-31 21:00:01,45.85,wilhelm.tel,0.0,31.432,Norderstedt,5.17
2018-01-31 23:00:01,47.31,Vereinigte Stadtwerke GmbH,0.0,31.673,Bad Oldesloe,5.41
2018-02-01 01:00:01,46.57,wilhelm.tel,0.0,31.344,Norderstedt,5.29
2018-02-01 04:00:01,46.66,wilhelm.tel,0.0,32.533,Norderstedt,5.44
2018-02-01 05:00:01,46.84,wilhelm.tel,0.0,31.172,Norderstedt,5.33
2018-02-01 07:00:01,46.34,wilhelm.tel,0.0,30.547,Norderstedt,5.25
2018-02-01 08:00:01,46.65,wilhelm.tel,0.0,32.083,Norderstedt,5.36
2018-02-01 09:00:01,46.18,wilhelm.tel,0.0,29.548,Norderstedt,5.39
2018-02-01 10:00:01,46.0,wilhelm.tel,0.0,33.246,Norderstedt,5.34
2018-02-01 14:00:01,46.73,wilhelm.tel,0.0,31.24,Norderstedt,5.37
2018-02-01 16:00:01,46.32,wilhelm.tel,0.0,32.576,Norderstedt,5.42
2018-02-01 17:00:01,41.42,LWLcom GmbH,0.0,33.175,Hamburg,5.4
2018-02-01 18:00:01,46.57,wilhelm.tel,0.0,29.973,Norderstedt,5.41
2018-02-01 19:00:01,45.55,wilhelm.tel,0.0,31.266,Norderstedt,5.36
2018-02-01 21:00:01,45.7,wilhelm.tel,0.0,30.893,Norderstedt,5.29
2018-02-01 23:00:02,44.36,wilhelm.tel,0.0,33.856,Norderstedt,5.43
2018-02-02 00:00:02,47.22,wilhelm.tel,0.0,29.956,Norderstedt,5.33
2018-02-02 01:00:01,46.17,wilhelm.tel,0.0,30.042,Norderstedt,5.33
2018-02-02 02:00:01,46.52,wilhelm.tel,0.0,32.266,Norderstedt,5.41
2018-02-02 03:00:01,47.0,wilhelm.tel,0.0,30.461,Norderstedt,5.22
2018-02-02 04:00:02,46.82,wilhelm.tel,0.0,31.077,Norderstedt,5.39
2018-02-02 05:00:01,46.3,wilhelm.tel,0.0,29.879,Norderstedt,5.37
2018-02-02 06:00:01,46.51,wilhelm.tel,0.0,31.654,Norderstedt,5.32
2018-02-02 07:00:01,47.4,wilhelm.tel,0.0,30.85,Norderstedt,5.23
2018-02-02 08:00:02,46.81,wilhelm.tel,0.0,30.584,Norderstedt,5.32
2018-02-02 09:00:01,41.66,LWLcom GmbH,0.0,33.077,Hamburg,5.41
2018-02-02 10:00:01,46.05,wilhelm.tel,0.0,33.971,Norderstedt,5.28
2018-02-02 11:00:01,46.05,wilhelm.tel,0.0,31.07,Norderstedt,5.37
2018-02-02 13:00:01,46.2,wilhelm.tel,0.0,28.812,Norderstedt,5.23
2018-02-02 14:00:01,44.79,Stadtwerke Neumünster GmbH,0.0,30.721,Neumunster,5.32
2018-02-02 15:00:01,46.58,wilhelm.tel,0.0,32.54,Norderstedt,5.38
2018-02-02 16:00:02,46.59,wilhelm.tel,0.0,30.468,Norderstedt,5.38
2018-02-02 17:00:01,46.18,wilhelm.tel,0.0,32.054,Norderstedt,5.35
2018-02-02 18:00:01,46.79,wilhelm.tel,0.0,30.856,Norderstedt,5.33
2018-02-02 20:00:01,45.1,wilhelm.tel,0.0,30.461,Norderstedt,5.38
2018-02-02 23:00:01,45.42,wilhelm.tel,0.0,32.508,Norderstedt,5.32
2018-02-03 01:00:01,47.15,Vereinigte Stadtwerke GmbH,0.0,30.18,Bad Oldesloe,5.46
2018-02-03 04:00:02,45.67,wilhelm.tel,0.0,28.853,Norderstedt,5.37
2018-02-03 07:00:01,46.92,wilhelm.tel,0.0,30.147,Norderstedt,5.37
2018-02-03 08:00:02,46.17,wilhelm.tel,0.0,29.575,Norderstedt,5.31
2018-02-03 10:00:01,45.39,wilhelm.tel,0.0,31.255,Norderstedt,5.33
2018-02-03 11:00:01,45.03,wilhelm.tel,0.0,30.873,Norderstedt,5.39
2018-02-03 13:00:01,46.79,wilhelm.tel,0.0,33.276,Norderstedt,5.24
2018-02-03 15:00:01,46.95,wilhelm.tel,0.0,30.148,Norderstedt,5.22
2018-02-03 16:00:01,46.71,wilhelm.tel,0.0,29.513,Norderstedt,5.34
2018-02-03 17:00:01,46.09,wilhelm.tel,0.0,31.391,Norderstedt,5.27
2018-02-03 18:00:02,46.7,wilhelm.tel,0.0,30.857,Norderstedt,5.35
2018-02-03 19:00:02,45.81,wilhelm.tel,0.0,29.898,Norderstedt,5.33
2018-02-03 20:00:01,46.67,wilhelm.tel,0.0,32.339,Norderstedt,5.26
2018-02-03 22:00:01,46.44,wilhelm.tel,0.0,32.325,Norderstedt,5.3
2018-02-04 00:00:01,46.05,wilhelm.tel,0.0,31.995,Norderstedt,5.25
2018-02-04 01:00:01,45.52,wilhelm.tel,0.0,29.884,Norderstedt,5.36
2018-02-04 02:00:01,45.96,wilhelm.tel,0.0,29.409,Norderstedt,5.34
2018-02-04 03:00:01,46.87,wilhelm.tel,0.0,31.287,Norderstedt,5.28
2018-02-04 04:00:01,45.44,wilhelm.tel,0.0,29.41,Norderstedt,5.35
2018-02-04 05:00:01,46.63,wilhelm.tel,0.0,31.255,Norderstedt,5.21
2018-02-04 06:00:01,45.91,wilhelm.tel,0.0,30.897,Norderstedt,5.39
2018-02-04 07:00:01,46.88,wilhelm.tel,0.0,30.426,Norderstedt,5.4
2018-02-04 08:00:02,47.1,wilhelm.tel,0.0,31.221,Norderstedt,5.38
2018-02-04 09:00:01,46.01,wilhelm.tel,0.0,32.567,Norderstedt,5.4
2018-02-04 13:00:01,45.49,wilhelm.tel,0.0,32.119,Norderstedt,5.36
2018-02-04 16:00:02,46.53,wilhelm.tel,0.0,31.259,Norderstedt,5.33
2018-02-04 17:00:01,46.08,wilhelm.tel,0.0,30.436,Norderstedt,5.38
2018-02-04 18:00:02,45.6,wilhelm.tel,0.0,30.895,Norderstedt,5.19
2018-02-04 20:00:02,44.6,Vereinigte Stadtwerke GmbH,0.0,32.649,Bad Oldesloe,4.86
2018-02-04 21:00:01,45.07,wilhelm.tel,0.0,31.633,Norderstedt,5.22
2018-02-04 22:00:01,46.78,wilhelm.tel,0.0,29.372,Norderstedt,5.34
2018-02-04 23:00:01,45.71,wilhelm.tel,0.0,30.673,Norderstedt,5.41
2018-02-05 01:00:01,46.3,wilhelm.tel,0.0,35.212,Norderstedt,5.36
2018-02-05 02:00:01,46.24,wilhelm.tel,0.0,32.148,Norderstedt,5.36
2018-02-05 03:00:01,46.49,wilhelm.tel,0.0,30.318,Norderstedt,5.32
2018-02-05 04:00:01,46.48,wilhelm.tel,0.0,31.39,Norderstedt,5.43
2018-02-05 07:00:01,46.75,wilhelm.tel,0.0,31.014,Norderstedt,5.3
2018-02-05 09:00:01,46.44,wilhelm.tel,0.0,32.383,Norderstedt,5.35
2018-02-05 10:00:01,46.67,wilhelm.tel,0.0,31.376,Norderstedt,5.37
2018-02-05 11:00:01,45.91,wilhelm.tel,0.0,31.325,Norderstedt,5.37
2018-02-05 12:00:01,44.99,wilhelm.tel,0.0,30.042,Norderstedt,5.35
2018-02-05 13:00:02,46.12,wilhelm.tel,0.0,30.62,Norderstedt,5.41
2018-02-05 14:00:01,17.44,LWLcom GmbH,0.0,36.009,Hamburg,5.37
2018-02-05 15:00:01,46.06,wilhelm.tel,0.0,31.157,Norderstedt,5.49
2018-02-05 16:00:02,46.02,wilhelm.tel,0.0,30.269,Norderstedt,5.22
2018-02-05 18:00:01,46.32,wilhelm.tel,0.0,34.887,Norderstedt,5.39
2018-02-05 19:00:01,46.58,wilhelm.tel,0.0,30.942,Norderstedt,5.29
2018-02-05 21:00:01,46.0,wilhelm.tel,0.0,30.374,Norderstedt,5.25
2018-02-05 23:00:02,42.6,Vereinigte Stadtwerke GmbH,0.0,31.919,Bad Oldesloe,5.38
2018-02-06 00:00:02,46.89,Stadtwerke Neumünster GmbH,0.0,29.964,Neumunster,5.45
2018-02-06 01:00:01,46.12,wilhelm.tel,0.0,33.173,Norderstedt,5.44
2018-02-06 02:00:02,46.79,wilhelm.tel,0.0,32.591,Norderstedt,5.41
2018-02-06 04:00:01,46.62,wilhelm.tel,0.0,29.363,Norderstedt,5.43
2018-02-06 05:00:02,45.18,Vereinigte Stadtwerke GmbH,0.0,28.949,Bad Oldesloe,5.55
2018-02-06 06:00:01,46.44,wilhelm.tel,0.0,29.946,Norderstedt,5.23
2018-02-06 07:00:02,46.85,wilhelm.tel,0.0,31.196,Norderstedt,5.32
2018-02-06 08:00:01,46.46,wilhelm.tel,0.0,31.27,Norderstedt,5.45
2018-02-06 09:00:02,46.72,wilhelm.tel,0.0,31.261,Norderstedt,5.29
2018-02-06 10:00:01,47.14,wilhelm.tel,0.0,31.275,Norderstedt,5.31
2018-02-06 11:00:01,46.4,wilhelm.tel,0.0,30.167,Norderstedt,5.34
2018-02-06 12:00:01,46.51,wilhelm.tel,0.0,32.203,Norderstedt,5.25
2018-02-06 13:00:01,46.56,wilhelm.tel,0.0,32.421,Norderstedt,5.38
2018-02-06 14:00:01,46.49,wilhelm.tel,0.0,29.935,Norderstedt,5.45
2018-02-06 16:00:01,46.68,wilhelm.tel,0.0,32.175,Norderstedt,5.39
2018-02-06 17:00:01,46.1,wilhelm.tel,0.0,29.816,Norderstedt,5.42
2018-02-06 19:00:01,45.83,wilhelm.tel,0.0,34.513,Norderstedt,5.41
2018-02-06 20:00:01,45.65,wilhelm.tel,0.0,33.931,Norderstedt,5.31
2018-02-06 22:00:01,46.55,Vereinigte Stadtwerke GmbH,0.0,33.133,Bad Oldesloe,5.44
2018-02-06 23:00:01,45.93,wilhelm.tel,0.0,29.964,Norderstedt,5.42
2018-02-07 00:00:02,47.83,Vereinigte Stadtwerke GmbH,0.0,32.281,Bad Oldesloe,5.44
2018-02-07 01:00:01,47.29,wilhelm.tel,0.0,30.592,Norderstedt,5.41
2018-02-07 03:00:02,46.13,wilhelm.tel,0.0,31.311,Norderstedt,5.29
2018-02-07 04:00:01,45.99,wilhelm.tel,0.0,29.878,Norderstedt,5.42
2018-02-07 05:00:02,46.64,Vereinigte Stadtwerke GmbH,0.0,30.78,Bad Oldesloe,5.4
2018-02-07 07:00:01,46.99,wilhelm.tel,0.0,31.382,Norderstedt,5.39
2018-02-07 08:00:01,45.69,wilhelm.tel,0.0,31.441,Norderstedt,4.99
2018-02-07 10:00:01,45.56,wilhelm.tel,0.0,29.346,Norderstedt,5.4
2018-02-07 14:00:01,48.04,Vereinigte Stadtwerke GmbH,0.0,30.897,Bad Oldesloe,5.48
2018-02-07 15:00:01,46.5,wilhelm.tel,0.0,30.283,Norderstedt,5.38
2018-02-07 16:00:02,47.53,wilhelm.tel,0.0,31.822,Norderstedt,5.37
2018-02-07 17:00:01,46.85,Stadtwerke Neumünster GmbH,0.0,30.427,Neumunster,5.36
2018-02-07 19:00:01,14.23,LWLcom GmbH,0.0,40.641,Dusseldorf,4.81
2018-02-07 20:00:01,45.59,wilhelm.tel,0.0,32.08,Norderstedt,5.42
2018-02-07 22:00:01,45.16,wilhelm.tel,0.0,31.731,Norderstedt,5.32
2018-02-08 00:00:01,45.66,wilhelm.tel,0.0,29.909,Norderstedt,5.31
2018-02-08 01:00:01,46.76,wilhelm.tel,0.0,29.478,Norderstedt,5.33
2018-02-08 04:00:01,47.36,wilhelm.tel,0.0,30.722,Norderstedt,5.26
2018-02-08 06:00:01,46.42,wilhelm.tel,0.0,31.371,Norderstedt,5.43
2018-02-08 07:00:01,46.03,wilhelm.tel,0.0,32.661,Norderstedt,5.31
2018-02-08 09:00:01,46.64,wilhelm.tel,0.0,30.349,Norderstedt,5.36
2018-02-08 10:00:01,45.96,wilhelm.tel,0.0,32.708,Norderstedt,5.45
2018-02-08 11:00:01,42.13,LWLcom GmbH,0.0,34.047,Hamburg,5.51
2018-02-08 12:00:01,46.42,wilhelm.tel,0.0,30.19,Norderstedt,5.24
2018-02-08 13:00:01,46.54,wilhelm.tel,0.0,32.036,Norderstedt,5.26
2018-02-08 14:00:01,46.2,wilhelm.tel,0.0,32.429,Norderstedt,5.38
2018-02-08 16:00:01,45.87,wilhelm.tel,0.0,31.901,Norderstedt,5.43
2018-02-08 17:00:01,46.07,wilhelm.tel,0.0,30.416,Norderstedt,5.39
2018-02-08 19:00:01,45.88,wilhelm.tel,0.0,29.928,Norderstedt,5.18
2018-02-08 20:00:01,46.36,wilhelm.tel,0.0,30.454,Norderstedt,5.3
2018-02-08 21:00:01,46.67,wilhelm.tel,0.0,29.754,Norderstedt,5.39
2018-02-08 23:00:01,46.16,wilhelm.tel,0.0,33.258,Norderstedt,5.28
2018-02-09 02:00:01,45.74,wilhelm.tel,0.0,31.836,Norderstedt,5.37
2018-02-09 03:00:01,46.94,wilhelm.tel,0.0,29.414,Norderstedt,5.29
2018-02-09 04:00:01,47.31,Vereinigte Stadtwerke GmbH,0.0,29.002,Bad Oldesloe,5.44
2018-02-09 05:00:01,45.82,LWLcom GmbH,0.0,38.63,Hamburg,5.5
2018-02-09 06:00:01,47.04,wilhelm.tel,0.0,30.609,Norderstedt,5.35
2018-02-09 07:00:01,47.03,wilhelm.tel,0.0,30.586,Norderstedt,5.37
2018-02-09 09:00:02,46.67,wilhelm.tel,0.0,30.852,Norderstedt,5.42
2018-02-09 10:00:02,46.09,wilhelm.tel,0.0,32.69,Norderstedt,4.99
2018-02-09 12:00:02,46.29,wilhelm.tel,0.0,31.182,Norderstedt,5.37
2018-02-09 14:00:01,46.22,Vereinigte Stadtwerke GmbH,0.0,31.323,Bad Oldesloe,5.33
2018-02-09 15:00:01,46.02,wilhelm.tel,0.0,32.184,Norderstedt,5.4
2018-02-09 17:00:01,45.8,wilhelm.tel,0.0,32.786,Norderstedt,5.41
2018-02-09 20:00:01,45.96,Vereinigte Stadtwerke GmbH,0.0,32.672,Bad Oldesloe,5.37
2018-02-10 00:00:01,45.91,wilhelm.tel,0.0,36.142,Norderstedt,5.35
2018-02-10 01:00:01,46.86,wilhelm.tel,0.0,29.871,Norderstedt,5.42
2018-02-10 02:00:02,46.47,wilhelm.tel,0.0,31.541,Norderstedt,5.37
2018-02-10 03:00:01,43.96,Vereinigte Stadtwerke GmbH,0.0,31.826,Bad Oldesloe,5.37
2018-02-10 04:00:01,46.58,wilhelm.tel,0.0,29.133,Norderstedt,5.44
2018-02-10 05:00:01,46.62,wilhelm.tel,0.0,30.569,Norderstedt,5.36
2018-02-10 06:00:01,46.75,Vereinigte Stadtwerke GmbH,0.0,30.104,Bad Oldesloe,5.44
2018-02-10 07:00:01,46.97,wilhelm.tel,0.0,29.689,Norderstedt,5.42
2018-02-10 08:00:01,46.29,wilhelm.tel,0.0,30.797,Norderstedt,5.37
2018-02-10 09:00:02,46.25,wilhelm.tel,0.0,32.232,Norderstedt,5.42
2018-02-10 10:00:01,46.57,wilhelm.tel,0.0,30.933,Norderstedt,4.94
2018-02-10 11:00:01,44.91,wilhelm.tel,0.0,29.808,Norderstedt,5.31
2018-02-10 12:00:02,46.68,wilhelm.tel,0.0,30.421,Norderstedt,5.41
2018-02-10 13:00:01,37.92,LWLcom GmbH,0.0,33.011,Hamburg,5.44
2018-02-10 17:00:02,46.08,wilhelm.tel,0.0,32.037,Norderstedt,5.39
2018-02-10 19:00:02,43.95,Stadtwerke Neumünster GmbH,0.0,30.508,Neumunster,5.32
2018-02-10 20:00:01,45.49,wilhelm.tel,0.0,31.736,Norderstedt,5.42
2018-02-10 21:00:01,46.01,wilhelm.tel,0.0,31.345,Norderstedt,5.22
2018-02-10 22:00:01,42.76,Stadtwerke Neumünster GmbH,0.0,29.671,Neumunster,5.34
